Id;error_L2;error_H1;norm_L2;norm_H1
0;4.7650588597100638e-05;1.1281176645353316e-02;6.9418074780672454e-02;3.3269323898881964e-01
1;6.3591396266852930e-05;1.5841711898455051e-02;9.3527978909250020e-02;4.3955099718742274e-01
2;6.5290788907394000e-04;5.0367370718986865e-02;2.5143972473397352e-01;8.4924895161765074e-02
3;1.7275183295549642e-04;1.5287854026435774e-02;1.0810832183202927e-01;7.9351140606320411e-02
4;7.0463075605013968e-05;9.4775519814540334e-03;4.9170568834812314e-02;1.8645198661955117e-01
5;5.9278967952515027e-05;3.3551506838686872e-02;6.6996151096621950e-02;1.0974471899806700e-01
6;1.8037461399380777e-04;2.8262867172972918e-02;1.0638264681319548e-01;3.1004751169699873e-01
7;5.0198203815570408e-05;2.9065071169577211e-02;5.4309775846177397e-02;8.5243609324316336e-02
8;4.3399662949143364e-06;7.6193557522314147e-03;3.8908079246841767e-02;2.5819898205732761e-01
9;2.0338337369433978e-04;3.1564207871706954e-02;1.5833653814648932e-01;2.6892877522741304e-01
10;3.2696850136725251e-05;8.5743033409052590e-03;5.9108042119621611e-02;2.6985285899805683e-01
11;2.6740669097607670e-05;6.3683684727433455e-03;5.3156151319404696e-02;1.1121752588270012e-01
12;2.7106254957485299e-04;2.4361007074086921e-02;1.6716332301648754e-01;1.2204769156371980e-02
13;1.2990663441609857e-04;1.8063862741345950e-02;1.3195380054802289e-01;1.6633535503720281e-01
14;5.0913364341420984e-05;3.2655400458100510e-02;5.8138591785755478e-02;9.1864285690875916e-02
15;2.5314479952220266e-06;6.4879580835248141e-03;3.5394487236806368e-02;2.2705598631439533e-01
16;1.1025653115585553e-04;1.6650639216166406e-02;9.6387531116403719e-02;2.1198400091843966e-01
17;1.4585057970889381e-04;3.5835633427115599e-02;8.0435920578218606e-02;2.3050440920308113e-01
18;4.1885078179437800e-05;6.7295842414964368e-03;5.7168787805877572e-02;7.5625866484702459e-02
19;2.2791647682611927e-04;1.6836433233841708e-02;1.3045570458976335e-01;1.1556841932918738e-01
20;1.1544103703359232e-04;1.9981160317047129e-02;1.1766144344189308e-01;5.4724420117679118e-01
21;8.7677960763803185e-05;8.9255853955943695e-03;9.5404146490022462e-02;1.1473491739565060e-01
22;1.5909340973637007e-04;1.7214925459118659e-02;1.2229068594667561e-01;1.0623010090015335e-01
23;1.0380729062096309e-04;4.7981613299958162e-02;7.1896308331911837e-02;1.1634314050419983e-01
24;2.7952588785873700e-05;8.5953865623372289e-03;5.1457171742289892e-02;8.8795065408171309e-02
